Title,Conference,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74
"Deriving structural hylomorphisms from recursive definitions - Chris Okasaki","ICFP 1996",0.0346371867,0.0346371867,1.3430968430,0.0346371867,0.0346371867,51.0423374100,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.1846377860,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.5388899455,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.6123472306,5.4865139052,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Analysis and caching of dependencies - Zhenjiang Hu Hideya Iwasaki Masato Takeichi","ICFP 1996",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,45.8131135192,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.6431745145,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,8.6476235264,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Optimality and inefficiency: what isn't a cost model of the lambda calculus? - Martín Abadi Butler Lampson Jean-Jacques Lévy","ICFP 1996",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,7.7937040120,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.4475940121,0.0346371867,0.0346371867,0.0346371867,29.1353136950,1.5454536723,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.8872539963,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.4656945415,9.9674463777,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Strongly typed flow-directed representation transformations (extended abstract) - Anindya Banerjee","ICFP 1997",0.0346371867,0.0346371867,4.3247986692,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.4044671012,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,5.8081475095,0.0346371867,0.0346371867,0.0346371867,106.7701155304,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,7.9845281171,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.7099838933,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.2404194863,0.0346371867
"Foundations for the implementation of higher-order subtyping - Matthias Blume Andrew W. Appel","ICFP 1997",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,74.6788757375,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,4.3903986359,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"A practical subtyping system for Erlang - Karl Crary","ICFP 1997",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,31.4167489064,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,10.0451325232,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.6420301305,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"On the complexity of set-based analysis - Simon Marlow Philip Wadler","ICFP 1997",0.0346371867,0.0346371867,7.2540095293,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,7.9025124103,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.7456404736,2.7084842703,0.0346371867,0.0346371867,1.0825805345,0.0346371867,0.0346371867,0.0346371867,8.7482168768,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.3965848722,0.0346371867,0.0346371867,1.4390685266,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Tupling calculation eliminates multiple data traversals - Nevin Heintze David McAllester","ICFP 1997",0.0346371867,0.0346371867,0.0346371867,4.2168376707,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,9.5121606141,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.4051893953,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,10.3339397340,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.2275445031,0.0346371867,0.0346371867,0.0346371867,5.4040436066,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.3598577152,0.0346371867,0.0346371867,8.8175242548,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"A bounds inference method for vector-based memoization - Zhenjiang Hu Hideya Iwasaki Masato Takeichi Akihiko Takano","ICFP 1997",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,5.6252876639,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,25.0520274153,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.2444817472,0.0346371867,0.0346371867,2.2167519204,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"On global dynamics of optimal graph reduction - Wei-Ngan Chin Masami Hagiya","ICFP 1997",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.8837059533,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,10.0148524254,1.4144889865,0.0346371867,0.0346371867,0.0346371867,10.4694266101,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,15.2218304740,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.3605739673,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.6746899723,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.2333426976,0.0346371867,0.0346371867,0.0346371867,2.9899982161,0.0346371867,16.5094529031,0.0346371867,0.0346371867,2.3899460681,0.0346371867,0.0346371867,0.0346371867,1.2533379669
"The development of Erlang - Julia L. Lawall Harry G. Mairson","ICFP 1997",0.0346371867,0.0346371867,2.8280558413,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,35.4188222857,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.2860272206,1.4825412992,0.0346371867,0.0346371867,1.5017270694,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.9180011058,0.0346371867,1.1129466529,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.2480638496,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,10.5155493560,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Type specialisation for imperative languages - Joe Armstrong","ICFP 1997",0.0346371867,0.0346371867,4.6356601506,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,7.2904972184,0.0346371867,0.0346371867,0.0346371867,6.2127844316,0.0346371867,0.0346371867,1.1140061998,0.0346371867,1.3677506189,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,8.0212684002,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.6030074326,0.0346371867,0.0346371867,0.0346371867,27.8702672473,2.1964929810,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Compositional references for stateful functional programming - Dirk Dussart John Hughes Peter Thiemann","ICFP 1997",0.0346371867,16.9476851961,4.1366146553,0.0346371867,0.0346371867,14.7515504462,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.1067500198,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,10.7269462328,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.5382765702,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Monadic state: axiomatization and type safety - Koji Kagawa","ICFP 1997",3.6032586806,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,29.1194882878,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.5513402132,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.3808428306,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.5074770609,1.1863534245,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,18.8936998095,0.0346371867
"Type-driven defunctionalization - Allyn Dimock Robert Muller Franklyn Turbak J. B. Wells","ICFP 1997",0.0346371867,66.6103772333,0.0346371867,0.0346371867,0.0346371867,3.2637621116,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,4.1440331260,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.1203762760,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Implementing bit-addressing with specialization - John Launchbury Amr Sabry","ICFP 1997",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,7.7314217544,0.0346371867,0.0346371867,0.0346371867,2.4252239337,0.0346371867,0.0346371867,0.0346371867,0.0346371867,25.2277221080,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.8195143924,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.2501214105,0.0346371867,0.0346371867,7.0531706418,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.9133727803,0.0346371867,15.3379570971,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.3300118537,1.8623094002,4.4301836818,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Structuring graphical paradigms in TkGofer - Scott Draves","ICFP 1997",0.0346371867,0.0346371867,9.4754856067,0.0346371867,0.0346371867,0.0346371867,17.5040550342,0.0346371867,0.0346371867,0.0346371867,1.6537256648,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.3256177505,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,11.4612401248,0.0346371867,0.0346371867,0.0346371867,1.4644867237,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.6416377270,0.0346371867,1.9583456596,0.0346371867,0.0346371867,5.3974637796,0.0346371867,1.5431647981,5.0997757007,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.3131212544,0.0346371867,0.0346371867,0.0346371867,2.6121636031,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Functional reactive animation - Koen Claessen Ton Vullinghs Erik Meijer","ICFP 1997",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,4.9086537916,2.3313211768,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,43.1678235785,0.0346371867,1.6060958015,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.3260226945,0.0346371867,2.1979559693,4.1028802234,17.5076424051,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.2717873227,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,9.5305454115,0.0346371867,0.0346371867,0.0346371867,0.0346371867,22.4302806791,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Automatic management of operating-system resources - Conal Elliott Paul Hudak","ICFP 1997",0.0346371867,0.0346371867,19.8616159606,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.5241866630,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,12.6770846135,0.0346371867,3.1342338969,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.2258447964,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.6204352318,0.0346371867,0.0346371867,1.0162650535,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.6149739235,11.3000222608,0.0346371867,0.0346371867,3.8272604182,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.5790862357,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Formal models of distributed memory management - Olin Shivers","ICFP 1997",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.4883658498,1.8814113739,0.0346371867,0.0346371867,6.6070570760,0.0346371867,0.0346371867,0.0346371867,4.5502894188,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,8.9949197524,0.0346371867,0.0346371867,1.4280631602,0.0346371867,0.0346371867,0.0346371867,1.3220022376,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,5.9840100959,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.0556157157,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"The measured cost of copying garbage collection mechanisms - Christian Ungureanu Benjamin Goldberg","ICFP 1997",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,10.9752733024,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,15.7400727415,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,4.7663061012,0.0346371867,0.0346371867,1.2408688544,23.4506649340,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
